ProductID,Name,Description,Price,Quantity
118,Women's adidas Originals Sleek Super Shoes,"Unabashedly feminine with modern sneaker style, these shoes offer clean lines and a retro vibe. They're made of soft leather and ride on a platform rubber outsole that adds extra attitude and a little lift. The tongue features shiny high-gloss leather and the sockliner flashes a floral print.",7999,71
119,Women's adidas Originals Sleek Super Shoes,"Unabashedly feminine with modern sneaker style, these shoes offer clean lines and a retro vibe. They're made of soft leather and ride on a platform rubber outsole that adds extra attitude and a little lift. The tongue features shiny high-gloss leather and the sockliner flashes a floral print.",7999,65
120,Women's adidas Originals Taekwondo Team Shoes,"This design is inspired by vintage Taekwondo styles originally worn to perfect high kicks and rapid foot strikes. The canvas shoes make a streetwear fashion statement as a chic, foot-hugging slip-on. They're shaped for a narrow, women's-specific fit and ride on a soft gum rubber outsole.",6599,3
121,Men's adidas Swim Gladi 19 Slippers,"The adidas Gladi 19 Slippers for men. Features stylish webbing textile and synthetic straps, and textured rubber footbed and outsole.",1599,74
122,Women's adidas Originals Supercourt Shoes,The Supercourt distills 40 years of adidas tennis style. This version of the classic low-profile shoes has perforated 3-Stripes on a crisp leather upper. Decorative stitching and overlays add texture and depth for a multilayered look.,7999,2
123,Women's adidas Originals Deerupt Runner Shoes,"Inspired by modern designs and '80s running style, Deerupt is definitive proof that minimalism can be bold. These shoes have a thin stretch textile upper with a webbing overlay for a streamlined, flexible feel. The upper is collapsible, so they're easy to pack.",9999,84
124,MEN'S ADIDAS ORIGINALS BOSTON SUPER X R1 SHOES,"The original Boston Super were marathon trainers that first took flight in the mid-'80s on the world-famous route that runs from Hopkinton to Back Bay. These shoes bring back the retro mesh-and-suede design and add modern cushioning. Lightweight and breathable, they offer energy return in every stride.",13999,34
125,Men's adidas Running Torik Shoes,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",4799,54
126,Women's adidas Originals Sleek Shoes,"Unabashedly feminine with modern sneaker style, these shoes offer clean lines and sophisticated details. They're made of soft leather and feature shiny high-gloss leather on the toe and a floral-print sockliner. Perforated 3-Stripes keep the look minimalist and smooth.",7599,49
127,Women's adidas Originals Marathon Tech Shoes,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The upper mixes breathable mesh and suede overlays with metallic details. A grid print on the midsole highlights the addition of responsive Boost cushioning.",11999,35
128,Women's adidas Sport Inspired Court 80s Shoes,Court icons from the '80s make a comeback with these tennis-inspired shoes. They're crafted with a smooth imitation leather upper. An ultra-soft sockliner provides lightweight cushioning.,6999,48
129,Women's adidas Originals Sambarose Shoes,A rising star from the soccer world. These shoes rework the Samba's classic soccer silhouette as stylish platform sneakers. The supple leather upper is stacked on top of a raised gum rubber outsole for a little extra height. Bright colors add to the fresh feel.,7999,25
130,Women's adidas Sport Inspired Archivo Shoes,A mix of modern comfort and authentic adidas heritage. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays with subtle 3-Stripes for sporty style.,4999,51
131,Women's adidas Originals U_Path X Shoes,"With a sleek feel and futuristic look, the U_Path shoe represents the next generation of track-inspired streetwear. These shoes come with a lightweight mesh upper. A leather heel cap adds luxe texture.",7599,12
132,Men's adidas Running Torik Shoes,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",4799,51
133,Men's adidas Running Grito Shoes,"Great everyday shoes for runners to go that extra mile. Features Textile Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",4799,31
134,Women's adidas Sport Inspired Glenn W Shoes,The adidas Glenn W shoes for women crafted with Mesh upper for added comfort and breathability. They come with Lightstrike EVA midsole for long term lightweight cushioning and shock absorption with a full rubber outsole for durability.,2499,41
135,Women's adidas Originals Sleek Shoes,"Suddenly, elevating your style is as easy as putting on your shoes. These adidas Sleek Shoes show off embroidered details and a trendy platform sole. The feel of soft leather complements the perfect balance of flashy and feminine.",7599,5
136,Women's adidas Originals Continental Vulc Shoes,These low-profile shoes come in a pastel color for a feminine touch. A mix of nubuck and canvas on the upper adds texture. The suede toe cap is abrasion-resistant so they look fresh and new longer. A vulcanized outsole makes them durable.,6599,78
137,Women's Originals Sleek Super Shoes,These patent leather adidas Sleek Super Shoes have a cool factor right up there with the classics. The pearly finish and big Trefoil logo make them downright swoon-worthy.,7999,96
138,Women's adidas Originals Sleek Shoes,"Sleek and streamlined, these women's shoes are built with a narrow silhouette. They're made of smooth leather and detailed with perforated 3-Stripes for a look that recalls classic tennis styles. The laces flash gold metallic tips.",7599,26
139,Women's adidas Originals Stan Smith Shoes,Stan Smith is forever. The look that never fades. A blank canvas for fashion inspiration. These adidas Stan Smith Shoes put a fresh spin on tennis court style. They're made of premium leather with a quilted pattern. Because you're fancy like that.,7999,53
140,Women's adidas Originals Continental 80 Shoes,"You don't have to wear them with a high pony and a headband, but you could. These adidas Continental 80 Shoes are a return to the era of sweatin' it out in your living room to a celebrity workout tape. This version is made of premium leather with a quilted pattern. Because you're fancy like that.",8999,78
141,Women's adidas Originals Adilette Slides,"Part of the Out Loud collection, these women's slides celebrate fearless self-expression. Bold clashing prints are inspired by vintage Italian textiles. The satin upper rides on a contoured footbed that forms to your foot for a comfortable feel.",4999,90
142,Women's adidas Sport Inspired Glenn W Shoes,The adidas Glenn W shoes for women crafted with Mesh upper for added comfort and breathability. They come with Lightstrike EVA midsole for long term lightweight cushioning and shock absorption with a full rubber outsole for durability.,2499,96
143,WOMEN'S ADIDAS ORIGINALS NMD_R1 STLT PRIMEKNIT SHOES,"A pioneer of contemporary street style, NMD is futuristic and fearless. It rejects the status quo and returns to adidas heritage for inspiration, where it remixes the best of the past for the right here, right now. These women's shoes are made with a flexible, ultralight adidas Primeknit upper that has sock-like construction for a close, contoured fit. Boost cushioning is soft yet responsive. EVA midsole inserts give the shoes signature NMD style.",15999,82
144,Women's adidas Originals Sleek Shoes,"Sleek and streamlined, these women's shoes are built with a narrow silhouette. They're made of smooth suede leather and detailed with perforated 3-Stripes for a look that recalls classic tennis styles. The laces flash gold metallic tips.",7599,69
145,Women's adidas Originals N-5923 Shoes,"These shoes combine '70s heritage with contemporary details. The lightweight knit upper has the serrated 3-Stripes of classic runners, while a moulded heel cage and welded overlays lend a technical look. A lightweight EVA midsole adds cushioned comfort.",7599,21
146,WOMEN'S ADIDAS ORIGINALS SWIFT RUN SHOES,"Inspired by heritage running designs, these women's knit shoes have a sleek shape and a snug, sock-like feel. Embroidered accents and welded details elevate the look beyond basic. Built for all-day ease with a stretchy knit lining and a cushy midsole.",7599,88
147,Women's adidas Originals Sleek Super Shoes,"Unabashedly feminine with modern sneaker style, these shoes offer clean lines and a retro vibe. They're made of soft leather and ride on a platform rubber outsole that adds extra attitude and a little lift. The tongue features shiny high-gloss leather and the sockliner flashes a floral print.",7999,32
